ambiguous_word,meaning,Text,
পাকা,যথার্থ,"নিজের অক্লান্ত পরিশ্রম ""নীল দিগন্তে"" এখন পাকা হয়েছে।",
পাকা,যথার্থ,দেখে মনে হবে যেন একেবারে পাকা হাতের কাজ।,
পাকা,যথার্থ,পাকা ওজনের এক কেজি মাছ কিনে আনলাম,
পাকা,যথার্থ,দাঁড়িপাল্লায় পাকা ওজন পাওয়া যায় না,
পাকা,যথার্থ,আমি ডিজিটাল মেশিনে পাকা ওজন করে জিনিসপাতি কিনি,
পাকা,যথার্থ,পাকা কাজ করতে না পারলে বসে থাকো,
পাকা,যথার্থ,সব সময় পাকা ওজনে কেনাকাটা করতে হয়,
পাকা,ইট বা পাথরের তৈরি,"মহারাষ্ট্রের গ্রামে অধিকাংশ বাড়িতে পাকা গাঁথনি, ঢালাই ছাদ।",
পাকা,ইট বা পাথরের তৈরি,শহরের বাড়িঘর পাকা,
পাকা,ইট বা পাথরের তৈরি,"আছে পাকা বাড়ি, প্রাইভেটকার চিহ্নিত এই চোরের বাড়িতে",
পাকা,ইট বা পাথরের তৈরি,"পাকা দালান বাড়ির জন্য চাই ইট, সিমেন্ট, রড আরো কত কিছু।",
পাকা,ইট বা পাথরের তৈরি,শহরের অধিকাংশ লোক পাকা বাড়িতে বাস করেন।,
পাকা,ইট বা পাথরের তৈরি,১নং ওয়ার্ডের হরিহরপুর পাকা রাস্তার মাথা হতে বেলাল মাষ্টারের বাড়ী পর্যন্ত,
পাকা,ইট বা পাথরের তৈরি,প্রকল্প হিরুপাড়া চাঁদপুর পাকা রাস্তার মাথা হতে হ্যাঞ্জালপাড়া মোড় যাহেরের বাড়ি পর্যন্ত,
পাকা,ইট বা পাথরের তৈরি,প্রকল্প চাঁনপাড়া-কামদিয়া পাকা রাস্তার মাথা হইতে ফতেপুর মাদ্রাসা পর্যন্ত রাস্তা সংস্কার।,
পাকা,ইট বা পাথরের তৈরি,রাজশাহী শহরে পাকা বাড়ি আছে।,
পাকা,ইট বা পাথরের তৈরি,৮২ হাজার ৩৩ পরিবারকে পাকা বাড়ি নির্মাণ করে দিচ্ছে সরকার।,
পাকা,ইট বা পাথরের তৈরি,সাথী সরকারের মতো পাকা বাড়ি পেয়েছেন ঝিনাইদহ সদর উপজেলার পাগলা কানাই,
পাকা,ইট বা পাথরের তৈরি,ক্ষতিপূরণের টাকা পেলেন পাকা বাড়ির মালিকেরা.,
পাকা,ইট বা পাথরের তৈরি,ব সহজেই পাকা বাড়ি বা ঘরের ইটের সংখ্যা নির্ণয় করুন।,
পাকা,ইট বা পাথরের তৈরি,সরকারের আশ্রয়ণ প্রকল্পের আওতায় পাকা বাড়ি ঘর পেয়েছেন বহু গৃহহীন,
পাকা,ইট বা পাথরের তৈরি,তিস্তা নদীর তীর ঘেঁষে দুই কক্ষবিশিষ্ট পাকা বাড়ি নির্মাণ হচ্ছে,
পাকা,ইট বা পাথরের তৈরি,স্বপ্নের চাইতেও বেশি হয়ে তাদের কাছে ধরা দিয়েছে পাকা বাড়ি।,
পাকা,ইট বা পাথরের তৈরি,লোভে পাকা বাড়ি নির্মাণের হিড়িক.,
পাকা,ইট বা পাথরের তৈরি,মুক্তিযোদ্ধা পরিবারসহ ২১১টি পরিবারকে এসব পাকা বাড়ি নির্মাণ করে দেয়া হচ্ছে।,
পাকা,ইট বা পাথরের তৈরি,মুজিববর্ষে ৬৮ হাজার দরিদ্র পরিবার পাবে পাকা বাড়ি.,
পাকা,ইট বা পাথরের তৈরি,পাকা বাড়ি যখন করতে পারেননি তখন আর বিয়ে করতে চান কিভাবে?,
পাকা,ইট বা পাথরের তৈরি,পুনর্বাসনের জন্য উপহার পাচ্ছে পাকা বাড়ি।,
পাকা,ইট বা পাথরের তৈরি,গাঁয়ের প্রথমেই শিশিরদের দোতলা পাকা বাড়ি।,
পাকা,ইট বা পাথরের তৈরি,গাঁয়ের প্রথমেই শিশিরদের দোতলা পাকা বাড়ি।,
পাকা,ইট বা পাথরের তৈরি,আর সুড়ঙ্গের ভিতরটাকে মজবুত লোহার মোড়া পাকা গাঁথনি দিয়ে বাঁধিয়ে দেয় ।,
পাকা,ইট বা পাথরের তৈরি,ভবনটিতে টিনের ঘেরার বদলে বালি-সিমেন্টের পাকা বাড়ির গাঁথনি থাকার কথা,
পাকা,ইট বা পাথরের তৈরি,পবিত্র ঈদ-উল-ফিতরের ছুটিতে তিনি স্টলের স্থানে পাকা ইটের গাঁথনি দিয়ে ঘর তুলেছেন,
পাকা,ইট বা পাথরের তৈরি,"ইঁটের পাকা গাঁথনি, প্লাস্টার, শান বাঁধানো মেঝে থাকলেও ছাদটা তো অ্যসবেসটারের।",
পাকা,ইট বা পাথরের তৈরি,তিনি স্টলের স্থানে পাকা ইটের গাঁথনি দিয়ে ঘর নির্মান করেন।,
পাকা,ইট বা পাথরের তৈরি,সাধারণ ইটের গাঁথনির পাকা করা দেওয়াল,
পাকা,ইট বা পাথরের তৈরি,তিনি ১২টি ইটের পাকা গাঁথনি করে ফেলেছেন।,
পাকা,ইট বা পাথরের তৈরি,গাঁথনি পাকাই হবে তা হলে!,
পাকা,ইট বা পাথরের তৈরি,তিনি টিনের জায়গায় পাকা ইটের গাঁথনি দিয়ে ঘর নির্মান করেন।,
পাকা,ইট বা পাথরের তৈরি,কালাম চাপরাশির কি আর সাধ্যে কুলাবে মেয়ের কবরে ইট-পাথরের পাকা গাঁথনি বসানোর?,
পাকা,ইট বা পাথরের তৈরি,অল্প দূরে পাকা গাঁথনি ও উপরে টালির সে দিয়ে ম্যানেজারের ঘর তোলা হয়েছে,
পাকা,ইট বা পাথরের তৈরি,মাত্র গুটিকয়েক ইটের গাঁথনি তোলা পাকা দালান।,
পাকা,ইট বা পাথরের তৈরি,বাড়িতে ইটের পাকা গাঁথনি থাকলেও তাতে প্লাস্টার পড়েনি।,
পাকা,আইন অনুযায়ী,এই জায়গার কি পাকা দলিল আছে?,
পাকা,আইন অনুযায়ী,সেই লক্ষ্যে তাঁদের পাকা দলিল (ডিড) দেওয়া হবে।,
পাকা,আইন অনুযায়ী,মানবদ্ৰে দাবীর পাকা দলিল,
পাকা,আইন অনুযায়ী,আবাদি জমির ডকুমেন্টের জন্য পাকা দলিল করে দেয়া উচিত।,
পাকা,আইন অনুযায়ী,ভাড়ার ক্ষেত্রে মালিকের সম্মতি পত্রের পাকা দলিল,
পাকা,আইন অনুযায়ী,যেহেতু স্থানীয় প্রশাসন ভূমিহীনদের পাকা দলিল দিয়েছে,
পাকা,আইন অনুযায়ী,সেই ২১ বর্গফুট ছোট্ট বাসার মালিকানার পাকা দলিল থাকবে।,
পাকা,আইন অনুযায়ী,নিবন্ধনের পর পাকা দলিল হাতে পেতে ঘুরতে হচ্ছে বছরের পর বছর,
পাকা,আইন অনুযায়ী,সেটি সামাজিক অবস্থার পাকা দলিল হিসেবে গৃহীত না হওয়াই বাঞ্ছনীয়৷,
পাকা,আইন অনুযায়ী,পাকা দলিল যে দলিল তা অমান্য করার সাধ্য কারো নেই,
পাকা,আইন অনুযায়ী,রানি রাসমণির উত্তরসূরি মারফত বসবাসকারী পরিবারগুলিকে পাকা দলিল তৈরি করে দেওয়া হবে।,
পাকা,আইন অনুযায়ী,জিয়াউর রহমান মুক্তিযোদ্ধা ছিলেন না এ বিষয়ে পাকা দলিল আছে।,
পাকা,আইন অনুযায়ী,আইন অনুসারে সম্পাদিত পাকা দলিল হাতে পেলাম,
পাকা,আইন অনুযায়ী,আর এ ঘরবাড়ির কোন পাকা দলিল নেই,
পাকা,আইন অনুযায়ী,এখনো প্রাকৃত বাংলায় বানানের পাকা দলিল তৈরি হয় নি।,
পাকা,আইন অনুযায়ী,আমার শ্বশুরেরই বাইশ বিঘে জমি রয়েছে পাকা দলিল করা,
পাকা,আইন অনুযায়ী,তোমার জমির কি পাকা দলিল?,
পাকা,আইন অনুযায়ী,"যেহেতু স্থানীয় প্রশাসন ভূমিহীনদেরকে পাকা দলিল দিয়েছে,",
পাকা,নিখাদ,সেটি রিসাইক্লিংয়ের (পুনরায় ব্যবহার) মাধ্যমে পাকা সোনা তৈরি করে ব্যবসায়ীদের,
পাকা,নিখাদ,৪০ হাজারের কাছে পাকা সোনার দাম,
পাকা,নিখাদ,"সোমবার কলকাতায় ১০ গ্রাম পাকা সোনার দাম থাকবে ৪১,৬৪৫ টাকা।",
পাকা,নিখাদ,কলকাতায় ১০ গ্রাম পাকা সোনার দাম পেরিয়ে গেল সাড়ে ৩৬ হাজারের গণ্ডি,
পাকা,নিখাদ,তখন পাকা সোনার দাম ছিল ৫৭ হাজার টাকা।,
পাকা,নিখাদ,নিয়ন্ত্রণাধীন বুলিয়ন মার্কেটে গতকাল পাকা সোনার চড়া দাম,
পাকা,নিখাদ,পাকা সোনা ৪২ হাজার টাকা ছাড়িয়েছে।,
পাকা,নিখাদ,পাকা সোনা ৫ টাকায়.,
পাকা,নিখাদ,"কলকাতায় পাকা সোনা দাঁড়াল জিএসটি নিয়ে ৫২,২৭২ টাকা।",
পাকা,নিখাদ,"বৃহস্পতিবার দুপুরে পাকা সোনার দাম জিএসটি-সহ ৫২,০৫০ টাকা।",
পাকা,নিখাদ,১১ কেজি পাকা সোনার চালান দেশে এনেছে তারা।,
পাকা,নিখাদ,ডায়মন্ড ওয়ার্ল্ড ১১ হাজার গ্রাম পাকা সোনা আমদানি করে।,
পাকা,নিখাদ,পাকা সোনার চেয়ে খাদ দেয়া স্বর্ণের দাম বাড়ছে।,
পাকা,নিখাদ,"গতকাল কলকাতায় ১০ গ্রাম পাকা সোনার দাম ছিল ৪২,২২৫ টাকা।",
পাকা,নিখাদ,উনি গতকাল পাকা সোনা আমদানির জন্য আবেদন করে।,
পাকা,নিখাদ,পঞ্চাশ হাজার ছুঁয়ে ফেলল ১০ গ্রাম পাকা সোনার দাম।,
পাকা,নিখাদ,গত সোমবার কলকাতায় পাকা সোনার দাম ছিলো না,
পাকা,নিখাদ,এদিকে পাকা সোনার দাম বৃদ্ধি হয়েছে সাথে হলমার্ক সোনার গয়নার দামও বৃদ্ধি পেয়েছে অনেকটাই।,
পাকা,নিখাদ,বাক্সে পাকা সোনা থাকে ২৪ ক্যারাট।,
পাকা,নিখাদ,গত ৯ জুলাই কলকাতায় পাকা সোনার দাম ছিলো না,
পাকা,নিখাদ,পাকা সোনা হচ্ছে ২৪ ক্যারেট সোনার বার,
পাকা,নিখাদ,পাকা সোনার গ্রাম প্রতি দাম কত?,
পাকা,নিখাদ,কোম্পানি ডায়মন্ড ওয়ার্ল্ড ১১ হাজার গ্রাম পাকা সোনা রপ্তানি করে।,
পাকা,নিখাদ,ডিলারশিপের অনুকূলে ১১ হাজার গ্রাম (১১ কেজি) পাকা সোনা আমদানির জন্য আবেদন করে।,
পাকা,নিখাদ,আইভরির রঙটি পুরানো হয়ে দেখাচ্ছে যেন পাকা সোনা।,
পাকা,অকালপক্ব,স্কুলে ইঁচড়ে পাকা হিসেবে আমার কুখ্যাতি ছিল।,
পাকা,অকালপক্ব,মেয়েটি একবারে ইঁচড়ে পাকা,
পাকা,অকালপক্ব,ইঁচড়ে পাকা বাগধারাটির অর্থ কি?,
পাকা,অকালপক্ব,ইঁচড়ে পাকা” শব্দটি আমাদের সমাজে বিদ্রপাত্মক ভাবে ব্যবহৃত হয়।,
পাকা,অকালপক্ব,ইঁচড়ে পাকা বয়ঃসন্ধি এর লক্ষণ.,
পাকা,অকালপক্ব,এই বৈশিষ্ট্যগুলো ইঁচড়ে পাকা বয়ঃসন্ধি রোগের নির্দেশক,
পাকা,অকালপক্ব,ইঁচড়ে পাকা সাইয়িদ রফিকুল হক মেয়েটি খুব সকালে কলেজের বাস ধরার জন্য দ্রুত হাঁটছিল।,
পাকা,অকালপক্ব,তারেক ইঁচড়ে পাকা,
পাকা,অকালপক্ব,তারেক একটা মূর্খ ও ইঁচড়ে পাকা।,
পাকা,অকালপক্ব,ইঁচড়েপাকা অর্থ অকালে পেকেছে যা।,
পাকা,অকালপক্ব,"হলাম না হয় একটু একরোখা কিছুটা বোকা তোমার কথায় অর্বাচীন,ইঁচড়ে পাকা",
পাকা,অকালপক্ব,আদিকালের যুবরাজ ইঁচড়ে পাকা ছিল,
পাকা,অকালপক্ব,ইঁচড়ে পাকা ছেলেপুলের মতো আপদ বা বালাই আর নেই।,
পাকা,অকালপক্ব,ওই ইঁচড়ে পাকা ছেলেটাকে পাত্তা দিলেই মাথায় উঠে যাবে,
পাকা,অকালপক্ব,ইঁচড়ে পাকা-সাবধান?,
পাকা,অকালপক্ব,আমরা ইঁচড়ে পাকা-সাবধান!!,
পাকা,অকালপক্ব,কিছুটা ইঁচড়ে পাকা হওয়াতে প্রেম-ভালবাসার বিষয়গুলো ছোটতেই বুঝে ফেলেছিলাম।,
পাকা,অকালপক্ব,কম বয়সের ছেলে বেশী পাকা হলে আমরা বলি 'ইঁচড়ে পাকা,
পাকা,অকালপক্ব,"মিডিয়ায় কিছু ইঁচড়ে পাকা আছে, ভাবছি তাদের শায়েস্তা করা দরকার।",
পাকা,অকালপক্ব,"বাচ্চাগুলো হয় ইঁচড়ে পাকা, জন্মের পরপরই লম্ফঝম্ফ করতে পারে।",
পাকা,অকালপক্ব,এই ইঁচড়ে পাকা মেয়ে বেরিয়ে আয় বলছি।,
পাকা,অকালপক্ব,ইঁচড়ে পাকা হাতে-হালখাতার মলাট ঘঁষে বুদ্ধিবাবা-সিদ্ধিবাবা,
পাকা,অকালপক্ব,ইঁচড়ে পাকা (অকালে পরিপক্ব) ছেলেদের কথা অসহ্য।,
পাকা,অকালপক্ব,সোনা বন্ধু আমার ইঁচড়ে পাকা ক্লাসমেট।,
পাকা,অকালপক্ব,ইঁচড়ে পাকা মেয়ের সঙ্গে চলাই বুঝি দায়।,
পাকা,অকালপক্ব,ছেলেটি কী ইঁচড়ে পাকা।,
পাকা,অকালপক্ব,অনেকটা ইঁচড়ে পাকা মনেহলেও এর মূল আরও গভীরে গ্রথিত ছিলো।,
পাকা,অকালপক্ব,ছেলেটা ইঁচড়ে পাকা বলেই তো বড়দের সঙ্গে অমন করে তর্ক করছে?,
পাকা,অকালপক্ব,ছেলেটা বড়ো পাকা হয়ে গিয়েছে,
পাকা,পাশা লুডো প্রভৃতি খেলায়,লুডুতে পাকা গুটি খাওয়ায় স্ত্রীকে তালাক দিলেন স্বামী,
পাকা,পাশা লুডো প্রভৃতি খেলায়,সম্প্রতি লুডু খেলায় পাকা গুটি কাটাকে কেন্দ্র করে তালাক দেওয়ার ঘটনা ঘটেছে,
পাকা,পাশা লুডো প্রভৃতি খেলায়,পাকা গুটি হইতে অত্যন্ত পূর্ব জেদ নিগদ হইলে ঘুটের,
পাকা,পাশা লুডো প্রভৃতি খেলায়,তুই দুই ছয় পাঁচ বইলা আমার পাকা গুটি খাইছস.,
পাকা,পাশা লুডো প্রভৃতি খেলায়,"ক্লান্তি দূর করে লুডুর বোর্ডগুলো, কষ্টে পাকা গুটি গুলো।",
পাকা,পাশা লুডো প্রভৃতি খেলায়,লুডু খেলায় পাকা ঘুটি খাওয়ার সাইড ইফেক্ট,
পাকা,পাশা লুডো প্রভৃতি খেলায়,খেলা চলাকালীন তরুণীর এক পাকা ঘুটি কেটে দেন,
পাকা,পাশা লুডো প্রভৃতি খেলায়,ভাবির পাকা গুটি খেয়ে ফেলার জন্য ধর্ষকের মামলা খেল সাকিব।,
পাকা,পাশা লুডো প্রভৃতি খেলায়,পাকা ঘুটি কাচা করা।,
পাকা,পাশা লুডো প্রভৃতি খেলায়,পাকা ঘুটি কাচিয়ে ছাড়ছ!,
পাকা,পাশা লুডো প্রভৃতি খেলায়,সেই সময় তাঁর বাবা মেয়েটির একটি পাকা ঘুঁটি কেটে দেন,
পাকা,পাশা লুডো প্রভৃতি খেলায়,কারও পাকা ঘুঁটি খেয়ে নেওয়া?,
পাকা,পাশা লুডো প্রভৃতি খেলায়,লুডোয় মজা হচ্ছে পাকা ঘুঁটি খেয়ে দেয়া,
পাকা,পাশা লুডো প্রভৃতি খেলায়,"দেখে নাও কোথায় কি আছে, কোন খোপে কার পাকা ঘুঁটি",
পাকা,পাশা লুডো প্রভৃতি খেলায়,ক মিনিটের মধ্যে প্যাটেলের পাকা ঘুঁটি কেঁচে যায়।,
পাকা,পাশা লুডো প্রভৃতি খেলায়,পাকা ঘুঁটি কেটে আনন্দে লাফান।,
পাকা,পাশা লুডো প্রভৃতি খেলায়,কখনও খাও পাকা ঘুঁটি কখনও পার হয়ে যাও,
পাকা,পাশা লুডো প্রভৃতি খেলায়,অশ্বিনীবাবু বিট্টুর পাকা ঘুঁটিটি খেয়ে বসেছেন।,
পাকা,পাশা লুডো প্রভৃতি খেলায়,পাকা ঘুঁটি কাটার মজাই আলাদা,
পাকা,পাশা লুডো প্রভৃতি খেলায়,লুডোয় সব গুটি পাকানো মানে জিতে যাওয়া,
পাকা,পাশা লুডো প্রভৃতি খেলায়,আমি একটাও ঘুঁটি পাকা করতে পারি নি,
পাকা,পাশা লুডো প্রভৃতি খেলায়,তার আগে আগেই গুটি পাকানো শেষ,
পাকা,পাশা লুডো প্রভৃতি খেলায়,একটা গুটি এবার তো পাকাও,
পাকা,পাশা লুডো প্রভৃতি খেলায়,পাকা গুটি কেটে দাও,
পাকা,আগুনে পোড়ানো,অন্য ইট পাকা ইটের উপর রাখার জন্য ছন্দ পাতাতে ব্যতিব্যস্ত।,
পাকা,আগুনে পোড়ানো,সড়ক হইতে ফিরোজের বাড়ী পর্যন্ত রাস্তা পাকা ইট দ্বারা সলিং করন।,
পাকা,আগুনে পোড়ানো,মির্জাপুরে সড়ক নির্মানে নিন্ম মানের পাকা ইট,
পাকা,আগুনে পোড়ানো,বাড়ি তৈরি করতে হবে পাকা ইট দিয়েে,
পাকা,আগুনে পোড়ানো,ইট পুড়িয়েে পাকা ইট তৈরি করা হয়,
পাকা,আগুনে পোড়ানো,রাজশাহীর বাগমারায় এক লক্ষ পাকা ইট ভাটায় তৈরি।,
পাকা,আগুনে পোড়ানো,সরকারি জায়গা দখল করে পাকা ইট দিয়ে ঘর নির্মাণের মহোৎসব শুরু হয়েছে।,
পাকা,আগুনে পোড়ানো,পাকা ইটের দাম প্রতিটা ৮ টাকা,
পাকা,আগুনে পোড়ানো,একটা পাকা ইটের ওজন প্রায় ৪৭০ গ্রাম,
পাকা,আগুনে পোড়ানো,দালান তৈরিতে পাকা ইট ব্যাবহার করা হয়,
পাকা,আগুনে পোড়ানো,রাজমিস্ত্রিরা পাকা ইট চিনেন,
পাকা,আগুনে পোড়ানো,পাকা ইটের দাম একটু বেশি,
পাকা,পরিণত,২০০০০ হাজার লিটার শুধু ট্যাংক করতে কত খরচ দেখুন পাকা হিসাব।,
পাকা,পরিণত,একেবারে পাকা হিসাব।,
পাকা,পরিণত,বাড়ি তৈরির যাবতীয় সব পাকা হিসাব নিকাশ নিজে রাখতে গেলে মাথা নষ্ট হয়ে যাওয়ার অবস্থা হয়।,
পাকা,পরিণত,এজন্য খতিয়ানকে পাকা হিসাবের বই বলা হয়।,
পাকা,পরিণত,কয়েকজন সঙ্গীকে নিয়ে তিনি গ্রামের ক্ষয়ক্ষতির একটা পাকা হিসাব বানিয়েছেন।,
পাকা,পরিণত,"ক্ষতির মোট আর্থিক পরিমাণ কত, পাকা হিসাব মিলিতে এখনও সময় লাগিবে।",
পাকা,পরিণত,নের মতো ছোট্ট সুন্দর বাড়ি তৈরিতে রড সিমেন্ট আর ইটের যাবতীয় পাকা হিসাব,
পাকা,পরিণত,কোন বহিকে পাকা হিসাব বহির রাজা বলা হয়?,
পাকা,পরিণত,আমফান ঘূর্ণিঝড়ের পর পাকা হিসাব দিয়েছিল রাজ্যজুড়ে ১০ লক্ষ বাড়ি ক্ষতিগ্রস্ত হয়েছে।,
পাকা,পরিণত,মুর্শিদকুলি খী “জমা কামালে তোমারি” নামে রাজস্বের পাকা হিসাব প্রস্তুত করেন,
পাকা,পরিণত,মৎস্যবিষয়ক আন্তর্জাতিক সংস্থা ওয়ার্ল্ডফিশের চলতি মাসের জরিফের পাকা হিসাব এটি।,
পাকা,পরিণত,যেটা কিনা একবস্তার পাকা হিসাব,
পাকা,পরিণত,সাভারে একটি মসজিদের আয়-ব্যয়ের পাকা হিসাব চাওয়া হয়,
পাকা,পরিণত,তবে সব কাজেই তিনি একটি পাকা হিসাব করে পা ফেলেছেন।,
পাকা,পরিণত,এটি হচ্ছে পাটবিষয়ক আন্তর্জাতিক সংস্থা ইন্টারন্যাশনাল জুট স্টাডি গ্রুপের পাকা হিসাব,
পাকা,পরিণত,জেলায় কি পরিমান ক্ষয়ক্ষতি হয়েছে তার পাকা হিসাব পাওয়া সম্ভব হয়নি।,
পাকা,পরিণত,বিপুল পরিমাণ নির্মাণ সামগ্রীর পাকা হিসাব রাখতে তারা বদ্ধপরিকর,
পাকা,পরিণত,"বছরে তিন দফা ধান আসে, এটা তার মনে পাকা হিসাব।",
পাকা,পরিণত,তবে ক্ষয়ক্ষতির পাকা হিসাব এখনও পাওয়া যায়নি।,
পাকা,পরিণত,এর কোনো পাকা হিসাব নাই।,
পাকা,পরিণত,T' ছক ও চলমান জের' ছকে পাকা হিসাব প্রস্তুত,
পাকা,পরিণত,এতগুলো টাকার পাকা হিসাব গড়মিল থাকায় স্ত্রীর গলায় দড়ি পেঁচিয়ে হত্যা.,
পাকা,পরিণত,তোমার কাছেে এতগুলো টাকার পাকা হিসাব নেই?,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই দেয়া কি উচিত?,
পাকা,কাজ পণ্ড করা,আমি কার পাকা ধানে মই দিয়েছি যে এভাবে বললে?,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই' দেয়ার প্রাচীন প্রবাদটির সঙ্গে অত্যন্ত নির্মমভাবে জমিদাররা জড়িত,
পাকা,কাজ পণ্ড করা,এ যেন ইচ্ছে করে কৃষকের পাকা ধানে মই দেয়া।,
পাকা,কাজ পণ্ড করা,কৃষকের পাকা ধানে মই দেয়ার প্রতিযোগিতা!,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই দিচ্ছে পর পর কালবৈশাখি,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই দেয়া' শীর্ষক একটা প্রবাদ তো আমাদের আগেও ছিলো।,
পাকা,কাজ পণ্ড করা,এযেন পাকা ধানে মই দেয়া হচ্ছে।,
পাকা,কাজ পণ্ড করা,"পাকা ধানে মই দেয়ার কথা শুনেছি, দেখিনি কখনো।",
পাকা,কাজ পণ্ড করা,কিন্তু পাকা ধানে মই দেওয়া শুধু নয় এরথেকে বাজে কাজও দেখেছি,
পাকা,কাজ পণ্ড করা,বগুড়ার নন্দীগ্রাম উপজেলায় কৃষকের পাকা ধানে মই দিল বৃষ্টি।,
পাকা,কাজ পণ্ড করা,পাকা ধানে কি মই দেবে বুলবুল?,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই দিয়েছে আমফান,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই দিল নিম্নচাপের বৃষ্টি,
পাকা,কাজ পণ্ড করা,পাকা ধানে মই দেয়ার মতো বড় ক্ষতি আর নাই।,
পাকা,কাজ পণ্ড করা,পোকামাকড়ের তাণ্ডব কৃষকের পাকা ধানে সত্যি সত্যিই মই দিয়ে দেয়।,
পাকা,নিপুণ বা অভিজ্ঞ,পাকা হাতের রান্নাঘর,
পাকা,নিপুণ বা অভিজ্ঞ,প্রবন্ধটি পাকা হাতের লেখা,
পাকা,নিপুণ বা অভিজ্ঞ,তার পাকা হাতের রান্না অনেক সুস্বাদু,
পাকা,নিপুণ বা অভিজ্ঞ,এখন দেখবেন সুতপার পাকা হাতের মুরগী মাটনকারি,
পাকা,নিপুণ বা অভিজ্ঞ,পাকা হাতের টানা লেখা চমৎকার,
পাকা,নিপুণ বা অভিজ্ঞ,হয়ে যাও পাকা হাতের ডিরেক্টর',
পাকা,নিপুণ বা অভিজ্ঞ,দেখে মনে হবে যেন একেবারে পাকা হাতের কাজ।,
পাকা,নিপুণ বা অভিজ্ঞ,একেবারে পাকা হাতের লেখা।,
পাকা,নিপুণ বা অভিজ্ঞ,গুরুচরণের পাকা হাতের সই জ্বলজ্বল করছে।,
পাকা,নিপুণ বা অভিজ্ঞ,তাদের পাকা হাতের লেখাগুলো সংখ্যায় অনেক কম,
পাকা,নিপুণ বা অভিজ্ঞ,আমাদের সেসব অদৃশ্য পাকা হাতের থাকে বিচিত্র কারসাজি।,
পাকা,নিপুণ বা অভিজ্ঞ,তখন পাকা হাতের বুনোট হবে দৃষ্টিনন্দন,
পাকা,নিপুণ বা অভিজ্ঞ,রাঁধুনির পাকা হাতের অসাধারণ রান্না।,
পাকা,নিপুণ বা অভিজ্ঞ,খুব বেশি পাকা হাতের কাজ নয় বলে জবাইয়ের ধরন দেখে তার ধারণা হচ্ছে।,
পাকা,নিপুণ বা অভিজ্ঞ,প্রখ্যাত আঁকিয়ে ধ্রুব এষ তাঁর পাকা হাতের মুন্সিয়ানায় সাজিয়েছেন পুরো সেট,
পাকা,নিপুণ বা অভিজ্ঞ,পাকা হাতের দু-চারটে লেখা বেরোতে না বেরোতেই হিট,
পাকা,নিপুণ বা অভিজ্ঞ,সেখানে পাকা হাতের রান্নায় অতিথি হিসাবে আসবেন দীপান্বিতা।,
পাকা,নিপুণ বা অভিজ্ঞ,পাকা হাতের এই রচনাগুলো সাহিত্য রসে কানায় কানায় টুইটুম্বর।,
পাকা,নিপুণ বা অভিজ্ঞ,রান্নাঘরে পাকা হাতের রাঁধুনিরা,
পাকা,নিপুণ বা অভিজ্ঞ,মোয়াজ্জিম হোসাইন জুয়েল তার পাকা হাতের মুন্সীয়ানায় সাজিয়েছেন 'দ্বিভা' বইটির অনন্য সুন্দর প্রচ্ছদ।,
পাকা,মজবুত,পাকা বাঁশের খোঁজ মিলে নি,
পাকা,মজবুত,সেতুর ওপর পাকা বাঁশের সাঁকো,
পাকা,মজবুত,ঠিক সময়ে পাকা বাশ আহরণ করতে হবে।,
পাকা,মজবুত,বরোজ তৈরিতে পাকা বাঁশের প্রয়োজন হয়,
পাকা,মজবুত,সেই পাকা বাঁশের লাঠিখানি লইয়া তাহদের অনুসরণ করিল।,
পাকা,মজবুত,মাঝের খুঁটি দুটি পাকা বাঁশের।,
পাকা,মজবুত,তাকে পাকা বাঁশ রোদে শুকাতে দেখা যায়।,
পাকা,মজবুত,পাকা বাঁশের সিজনিং পদ্ধতি সম্পর্কে আলােচনা করা হয়েছে।,
পাকা,মজবুত,পাকা বাঁশের বাকল ধূসর. সবুজ হয়।,
পাকা,মজবুত,কিন্তু ছিদ্রহীন পাকা বাঁশের লাঠি সংসার পথের পক্ষে ভালো,
পাকা,মজবুত,প্রতি ঝাড়ে ০৪ (চার) টি পাকা বাঁশ না থাকলে কাঠামোটা হবে না,
পাকা,মজবুত,আধা পাকা বাঁশের খুঁটিতে ঝুলছে বিদ্যুতের তার।,
পাকা,মজবুত,"পাকা বাঁশের কথায় যেমন কি না, ঠিক মনে পড়ে গেল যে",
পাকা,মজবুত,পান্ডা লাঠিয়াল ইয়া বড় গোঁফ মাথায় গামছার পাগড়ী আর হাতে পাকা বাঁশের লাঠি।,
পাকা,মজবুত,দাবি উঠেছে পাকা বাঁশের সাঁকোর পরিবর্তে পাকা সেতু নির্মাণের৷,
পাকা,মজবুত,৬০ টন পাকা বাঁশের ২২ হাজার ৬শ' ২৪টি টুকরো দিয়ে এটি তৈরি,
পাকা,মজবুত,পাকা বাঁশের মতো রঙ,
পাকা,মজবুত,পাকা বাঁশের মতো পোক্ত।,
পাকা,বড়ো,দাদু সুপার মার্কেট থেকে একটি পাকা কাতলা মাছ কিনে এনেছিলেন।,
